iso2c,year,cpi
KW,1997,66.6166421016236
KW,1998,66.7030160990785
KW,1999,68.6979768144897
KW,2000,69.9434341326304
KW,2001,70.8526987763546
KW,2002,71.4821896835482
KW,2003,72.1693839239013
KW,2004,73.070465185832
KW,2005,76.0977569019605
KW,2006,78.4240755212118
KW,2007,82.7255967203686
KW,2008,91.4802065404475
KW,2009,95.697074010327
KW,2010,100
KW,2011,104.905335628227
KW,2012,108.261617900172
KW,2013,111.18760757315
KW,2014,114.006024096386
KG,1995,16.7346664290288
KG,1996,22.0809468297368
KG,1997,27.2557111925505
KG,1998,30.1059451881289
KG,1999,41.2544554232529
KG,2000,48.9693415121851
KG,2001,52.3578631911409
KG,2002,53.4752898714758
KG,2003,55.0659727700286
KG,2004,57.329632341853
KG,2005,59.8262526032824
KG,2006,63.1533112811896
KG,2007,69.5793131211261
KG,2008,86.6430882488928
KG,2009,92.6202738287653
KG,2010,100
KG,2011,116.495884722496
KG,2012,119.626160955218
KG,2013,127.529306011761
KG,2014,137.137679303802
LA,1988,1.65401347138877
LA,1989,2.66846288002692
LA,1990,3.61958264994843
LA,1991,4.10611096718176
LA,1992,4.51115950181885
LA,1993,4.79388390130183
LA,1994,5.1191240334985
LA,1995,6.12216104951018
LA,1996,6.91946161446637
LA,1997,8.82292679221131
LA,1998,16.850090397658
LA,1999,38.4888227338099
LA,2000,48.1436059064954
LA,2001,51.9044919390732
LA,2002,57.4226373567776
LA,2003,66.3170323148659
LA,2004,73.2552971240097
LA,2005,78.5043450766749
LA,2006,83.8443593006048
LA,2007,87.6360507550808
LA,2008,94.3220723823858
LA,2009,94.3553627617355
LA,2010,100
LA,2011,107.576924053096
LA,2012,112.156411536281
LA,2013,119.295099026235
LA,2014,124.228221419447
LV,1991,3.46666507892105
LV,1992,11.8999110634044
LV,1993,24.8431742581658
LV,1994,33.7681075557191
LV,1995,42.2031893133398
LV,1996,49.6357105969128
LV,1997,53.8238885155046
LV,1998,56.3311688311688
LV,1999,57.6599326599327
LV,2000,59.1871091871092
LV,2001,60.6541606541607
LV,2002,61.8205868205868
LV,2003,63.6483886483887
LV,2004,67.5865800865801
LV,2005,72.1440596440596
LV,2006,76.8578643578644
LV,2007,84.6260221260221
LV,2008,97.6611351611352
LV,2009,101.106301106301
LV,2010,100
LV,2011,104.401154401154
LV,2012,106.709956709957
LV,2013,106.709956709957
LV,2014,107.383357383357
LB,2008,95.0345617557023
LB,2009,96.1632392089032
LB,2010,100
LB,2012,111.881922361757
LB,2014,118.969765732407
LS,1973,4.17884869412522
LS,1974,4.73976863903643
LS,1975,5.41338169907992
LS,1976,6.03118670036002
LS,1977,7.03768993543479
LS,1978,7.98662241848808
LS,1979,9.26476572204109
LS,1980,10.7725916696055
LS,1981,12.1098216301348
LS,1982,13.5799440091018
LS,1983,15.9553959886756
LS,1984,17.7079147568227
LS,1985,20.0667551840917
LS,1986,23.6797678103665
LS,1987,26.4622028214057
LS,1988,29.4938111170156
LS,1989,33.8377320446977
LS,1990,37.7746699409144
LS,1991,44.4525139674085
LS,1992,52.1021338037282
LS,1993,58.9460933532694
LS,1994,63.7883608500929
LS,1995,69.7020734705702
LS,1996,76.2054961978648
LS,1999,47.6613073094863
LS,2000,50.5838869429346
LS,2001,45.7196627087179
LS,2002,61.1786594780301
LS,2003,65.2342928856599
LS,2004,68.5112858489502
LS,2005,70.866624541315
LS,2006,75.1701553708779
LS,2007,81.1931164800705
LS,2008,89.8934997634029
LS,2009,96.5271360602008
LS,2010,100
LS,2011,105.024816566176
LS,2012,111.435103708581
LS,2013,116.927005290676
LS,2014,123.171330271413
LR,2001,41.028444015285
LR,2002,46.8379268622146
LR,2003,51.676419658241
LR,2004,55.7222115370046
LR,2005,61.7593558930441
LR,2006,66.2933857070076
LR,2007,73.8446724075727
LR,2008,86.7602638394295
LR,2009,93.2044308046595
LR,2010,100
LR,2011,108.486600465462
LR,2012,115.901408158574
LR,2013,124.680821441728
LY,1964,10.7819857071809
LY,1965,12.0138275741905
LY,1966,13.4846701243758
LY,1967,14.4685263201919
LY,1968,14.5251317451187
LY,1969,15.9465568608398
LY,1970,15.1019679804618
LY,1971,14.6332256366875
LY,1972,14.5964928465887
LY,1973,15.7599640472782
LY,1974,16.9354133317485
LY,1975,18.4797875953502
LY,1976,19.4923349409286
LY,1977,20.7164950992545
LY,1978,26.8029587174458
LY,1979,25.1843203346028
LY,1980,27.6358348069589
LY,1981,30.7309716456023
LY,1982,33.883603286202
LY,1983,37.4770284084661
LY,1984,42.1532723009057
LY,1985,46.0054240319728
LY,1986,47.5194538168201
LY,1987,49.5892666872442
LY,1988,52.607743789946
LY,1989,53.4030885503404
LY,1990,57.9164305039041
LY,1991,64.8062242716584
LY,1992,70.8719258780402
LY,1993,78.7199663450649
LY,1994,82.7446024820007
LY,1995,88.7336443524408
LY,1996,92.3079045407194
LY,1997,95.5851082522243
LY,1998,99.1306210395248
LY,1999,101.756216995526
LY,2000,98.8052867026555
LY,2001,90.0966504647885
LY,2002,81.2692986404266
LY,2003,79.4885648430049
LY,2004,77.7417497845817
LY,2005,79.802066116321
LY,2006,80.9665927386088
LY,2007,86.0278045970127
LY,2008,94.9409122060595
LY,2009,97.2763639485596
LY,2010,100
LY,2011,115.518481531756
LY,2012,122.518675005754
LY,2013,125.711288725735
LT,1992,4.18066272250783
LT,1993,21.3314547690931
LT,1994,36.7221290394721
LT,1995,51.2849491222185
LT,1996,63.9103432852511
LT,1997,69.5842334786984
LT,1998,73.1155876104214
LT,1999,73.6666666666667
LT,2000,74.4083333333333
LT,2001,75.4166666666667
LT,2002,75.6416666666667
LT,2003,74.775
LT,2004,75.6583333333333
LT,2005,77.6583333333333
LT,2006,80.5666666666667
LT,2007,85.1833333333333
LT,2008,94.4916666666667
LT,2009,98.6833333333333
LT,2010,100
LT,2011,104.133333333333
LT,2012,107.341666666667
LT,2013,108.5
LT,2014,108.583333333333
LU,1960,17.0730082283566
LU,1961,17.1553732166978
LU,1962,17.3090779586908
LU,1963,17.8069429667948
LU,1964,18.3922725755218
LU,1965,19.0042080755547
LU,1966,19.6341975731485
LU,1967,20.0627424652523
LU,1968,20.5894757657938
LU,1969,21.0618887048246
LU,1970,22.0388633682929
LU,1971,23.0666742884108
LU,1972,24.2742333432591
LU,1973,25.7632130459155
LU,1974,28.1963851531257
LU,1975,31.2264477623723
LU,1976,34.2858085258461
LU,1977,36.584842597723
LU,1978,37.7198689250513
LU,1979,39.4318313358417
LU,1980,41.9159980681655
LU,1981,45.2998556843553
LU,1982,49.5385859271755
LU,1983,53.833220215513
LU,1984,56.8677171399297
LU,1985,59.1956464689514
LU,1986,59.3700160994348
LU,1987,59.2904125727942
LU,1988,60.1887952327321
LU,1989,62.2177375058614
LU,1990,64.5210276482446
LU,1991,66.5330251270546
LU,1992,68.6315890393464
LU,1993,71.087172279786
LU,1994,72.6545086375444
LU,1995,74.0460237297842
LU,1996,75.07783109532
LU,1997,76.1045289913645
LU,1998,76.8340413294431
LU,1999,77.6060981263471
LU,2000,80.0486505859184
LU,2001,82.1839147239187
LU,2002,83.8884717180701
LU,2003,85.608051525039
LU,2004,87.5134135083154
LU,2005,89.6921317577416
LU,2006,92.0921437166925
LU,2007,94.213362632763
LU,2008,97.416866605377
LU,2009,97.7771300012709
LU,2010,100
LU,2011,103.409795875657
LU,2012,106.164839189482
LU,2013,108.005770193809
LU,2014,108.685935526306
MO,1988,45.6033155166448
MO,1989,49.60315748577
MO,1990,53.5563772741606
MO,1991,58.6811214943041
MO,1992,63.207737249413
MO,1993,67.4463757540083
MO,1994,71.66316963812
MO,1995,77.7965810033358
MO,1996,81.5483108280496
MO,1997,84.3951111070758
MO,1998,84.540802711937
MO,1999,81.8359574243529
MO,2000,80.5219013803848
MO,2001,78.9200958377374
MO,2002,76.8387077972915
MO,2003,75.639751552795
MO,2004,76.3850931677019
MO,2005,79.7391304347826
MO,2006,83.8509316770186
MO,2007,88.5217391304348
MO,2008,96.1366459627329
MO,2009,97.2670807453416
MO,2010,100
MO,2011,105.801242236025
MO,2012,112.260869565217
MO,2013,118.447204968944
MO,2014,125.60248447205
MK,1993,27.2466828717785
MK,1994,61.7364518107706
MK,1995,71.8449246763832
MK,1996,73.6170516501148
MK,1997,74.5699249061451
MK,1998,74.9757341783711
MK,1999,74.0165796759749
MK,2000,78.9071681189689
MK,2001,83.0094612493698
MK,2002,84.9307965301436
MK,2003,85.868526945955
MK,2004,86.6643728230213
MK,2005,86.8062961613403
MK,2006,89.5959287256093
MK,2007,91.6134122031797
MK,2008,99.2465470435171
MK,2009,98.5124858744184
MK,2010,100
MK,2011,103.904754220697
MK,2012,107.350293629971
MK,2013,110.339337867149
MK,2014,110.029264389735
MG,1964,0.571728345884175
MG,1965,0.595751572650466
MG,1966,0.614884575137046
MG,1967,0.619897055021258
MG,1968,0.625826451958794
MG,1969,0.649788550921
MG,1970,0.668493658782655
MG,1971,0.704497935029132
MG,1972,0.744108751678711
MG,1973,0.789648965265208
MG,1974,0.964168844181927
MG,1975,1.04314596627024
MG,1976,1.09516572702554
MG,1977,1.12921391356026
MG,1978,1.20293404454985
MG,1979,1.37201354895499
MG,1980,1.62196513736039
MG,1981,2.11728372890519
MG,1982,2.79036197294897
MG,1983,3.32969258299771
MG,1984,3.65788775984853
MG,1985,4.04403209439524
MG,1986,4.63030885750855
MG,1987,5.32453732155536
MG,1988,6.75437777260296
MG,1989,7.36314956739513
MG,1990,8.23085873770079
MG,1991,8.93810742388869
MG,1992,10.2352394135954
MG,1993,11.2596191442036
MG,1994,15.6443164873545
MG,1995,23.3225798816553
MG,1996,27.9302714518775
MG,1997,29.1833302952798
MG,1998,30.9950361346262
MG,1999,34.0726987839077
MG,2000,38.113613360324
MG,2001,40.7578441295545
MG,2002,47.2513917004049
MG,2003,46.6725708502024
MG,2004,53.1186740890688
MG,2005,62.9523026315789
MG,2006,69.7336791497975
MG,2007,76.9167510121457
MG,2008,84.0112601214574
MG,2009,91.5359311740891
MG,2010,100
MG,2011,109.48254048583
MG,2012,116.444205465587
MG,2013,123.228744939271
MG,2014,130.721786437247
MW,1980,0.47155663952601
MW,1981,0.527269630263052
MW,1982,0.579053637170756
MW,1983,0.657240415428912
MW,1984,0.788861373803463
MW,1985,0.871841512337552
MW,1986,0.994307938385303
MW,1987,1.2444270491372
MW,1988,1.66643920254176
MW,1989,1.87385025903768
MW,1990,2.09540565732911
MW,1991,2.35974768955199
MW,1992,2.92021969375051
MW,1993,3.58523286279466
MW,1994,4.82750300491308
MW,1995,8.85005728504624
MW,1996,12.177859809975
MW,1997,13.290593779248
MW,1998,17.2443661760534
MW,1999,24.9705603276808
MW,2000,32.3572237502022
MW,2001,39.7023135414981
MW,2002,45.5562746049722
MW,2003,49.9191069406245
MW,2004,55.6247640619102
MW,2005,64.1967319204012
MW,2006,73.1677722051448
MW,2007,78.9862270363737
MW,2008,85.8679825270992
MW,2009,93.0998220352694
MW,2010,100
MW,2011,107.622822628485
MW,2012,130.515558431753
MW,2013,166.124553290549
MW,2014,206.714891962825
MY,1960,21.2939127966694
MY,1961,21.2554969337467
MY,1962,21.2785464515541
MY,1963,21.9392992932024
MY,1964,21.8509428084917
MY,1965,21.8278932907227
MY,1966,22.039180536644
MY,1967,23.0475969373183
MY,1968,23.0111018675975
MY,1969,22.9169830034733
MY,1970,23.3395574952965
MY,1971,23.7160329515243
MY,1972,24.4824294160275
MY,1973,27.0678169881022
MY,1974,31.7583938463324
MY,1975,33.1836223593015
MY,1976,34.0575832399193
MY,1977,35.6883366193577
MY,1978,37.4228128285643
MY,1979,38.7904175473222
MY,1980,41.3796467057045
MY,1981,45.3934724361579
MY,1982,48.0348732172629
MY,1983,49.8141980256769
MY,1984,51.7555931169874
MY,1985,51.9349049193099
MY,1986,52.3176666515103
MY,1987,52.4693920228333
MY,1988,53.8107822368767
MY,1989,55.3245876455269
MY,1990,56.7728752802266
MY,1991,59.2472264278563
MY,1992,62.0716769730476
MY,1993,64.2668948172165
MY,1994,66.6608177248663
MY,1995,68.9609992999698
MY,1996,71.3667447637865
MY,1997,73.2668947606113
MY,1998,77.1283106898309
MY,1999,79.2451444582235
MY,2000,80.4613515760744
MY,2001,81.601315720414
MY,2002,83.0765634366189
MY,2003,83.9013610234056
MY,2004,85.1754385964912
MY,2005,87.6973684210526
MY,2006,90.8625730994152
MY,2007,92.7046783625731
MY,2008,97.7485380116959
MY,2009,98.3187134502921
MY,2010,100
MY,2011,103.2
MY,2012,104.908333333333
MY,2013,107.116666666667
MY,2014,110.483333333333
MV,2005,72.3354741934553
MV,2006,74.8398438110262
MV,2007,80.3577760492882
MV,2008,90.2077367321983
MV,2009,93.8005636475276
MV,2010,100
MV,2011,112.829833930861
MV,2012,126.516900722634
MV,2013,129.444516130074
MV,2014,132.188886268351
ML,1988,52.594061990904
ML,1989,52.5537260280306
ML,1990,52.872380134732
ML,1991,53.8243088585494
ML,1992,50.4643231511773
ML,1993,50.3312144736943
ML,1994,61.9963749367433
ML,1995,70.3297848664319
ML,1996,75.1160502210147
ML,1997,74.8433791119892
ML,1998,77.8644990643947
ML,1999,76.9286427797623
ML,2000,76.4073268628188
ML,2001,80.3705840145192
ML,2002,84.4154930568257
ML,2003,83.2786475030098
ML,2004,80.6971915769417
ML,2005,85.8601034290779
ML,2006,87.1853764227528
ML,2007,88.4164356964982
ML,2008,96.5250965250965
ML,2009,98.9032354109295
ML,2010,100
ML,2011,102.855534105534
ML,2012,108.437902187903
ML,2013,107.780528121588
ML,2014,108.733108108108
MT,1960,20.9003680998603
MT,1961,21.4252435440118
MT,1962,21.4613825090605
MT,1963,21.8640738334878
MT,1964,22.3407639910912
MT,1965,22.6987118349905
MT,1966,22.8174541486604
MT,1967,22.9757772334503
MT,1968,23.4438628755569
MT,1969,23.9911100600585
MT,1970,24.8825378637608
MT,1971,25.4607613039544
MT,1972,26.3194919487826
MT,1973,28.3432739896326
MT,1974,30.3997531892534
MT,1975,33.07239815699
MT,1976,33.2547966761
MT,1977,36.593702901437
MT,1978,38.3163555821362
MT,1979,41.0548666819095
MT,1980,47.5198808601572
MT,1981,52.9893031215331
MT,1982,56.0723447573751
MT,1983,55.5783487680497
MT,1984,55.3324145743343
MT,1985,55.2022686076358
MT,1986,56.3217091826835
MT,1987,56.5648644586826
MT,1988,57.0956376894175
MT,1989,57.5796324766058
MT,1990,59.2974666064453
MT,1991,60.8049225614822
MT,1992,61.7979959134774
MT,1993,64.359411324543
MT,1994,67.0174046937307
MT,1995,69.9840276247436
MT,1996,71.4214995521559
MT,1997,73.6441922695177
MT,1998,75.4007913628988
MT,1999,77.0104239982679
MT,2000,78.8352575185831
MT,2001,81.1447304301996
MT,2002,82.9205751311775
MT,2003,84.0017249125091
MT,2004,86.3460689756278
MT,2005,88.9433298256391
MT,2006,91.4099633241783
MT,2007,92.5538213574991
MT,2008,96.4935940660826
MT,2009,98.5058303044261
MT,2010,100
MT,2011,102.721905169154
MT,2012,105.205335263063
MT,2013,106.651809943589
MT,2014,106.984030393237
MR,1985,20.8951543874346
MR,1986,22.4483608635672
MR,1987,24.2784281353335
MR,1988,24.5988205026074
MR,1989,27.7801077580943
MR,1990,29.6136575555917
MR,1991,31.2805116272042
MR,1992,34.4529240489427
MR,1993,37.6812816054137
MR,1994,39.2368623587608
MR,1995,41.8044405029745
MR,1996,43.7614343844879
MR,1997,45.7855525564604
MR,1998,49.4628955139399
MR,1999,51.4781009991274
MR,2000,53.1532331319081
MR,2001,55.6593529791016
MR,2002,57.8276773194462
MR,2003,60.8069022991322
MR,2004,67.1111328986714
MR,2005,75.2487931250063
MR,2006,79.945095347811
MR,2007,85.7443992352565
MR,2008,92.0437276337074
MR,2009,94.0879454875239
MR,2010,100
MR,2011,105.64243345262
MR,2012,110.856817000833
MR,2013,115.434807107523
MR,2014,119.515680170379
MU,1963,2.91215901826243
MU,1964,2.96736115248377
MU,1965,3.02034534381475
MU,1966,3.09600184025758
MU,1967,3.15416123167181
MU,1968,3.37423045426447
MU,1969,3.45235133171164
MU,1970,3.50558196113687
MU,1971,3.51667167559113
MU,1972,3.70642901198438
MU,1973,4.20497328668068
MU,1974,5.4292777635108
MU,1975,6.22946227161853
MU,1976,7.03653453210131
MU,1977,7.68196058963463
MU,1978,8.33839481153028
MU,1979,9.54465787419
MU,1980,13.5533678312093
MU,1981,15.5134004637424
MU,1982,17.2843626544576
MU,1983,18.2504717625284
MU,1984,19.5990287893378
MU,1985,20.9119097043415
MU,1986,21.25332863829
MU,1987,21.3635785023776
MU,1988,23.3203357675695
MU,1989,26.2750321251148
MU,1990,29.8190317884442
MU,1991,31.9066663116497
MU,1992,33.3882585194467
MU,1993,36.8999816108855
MU,1994,39.6023412639453
MU,1995,41.9900978529176
MU,1996,44.7408579773755
MU,1997,47.798154420688
MU,1998,51.0535878898476
MU,1999,54.5809549423494
MU,2000,56.8729665733806
MU,2001,59.9380465342
MU,2002,63.8103468960445
MU,2003,66.31443446337
MU,2004,69.4380900885913
MU,2005,72.8694422493033
MU,2006,79.3786133178056
MU,2007,86.3660940814374
MU,2008,94.7718670714969
MU,2009,97.1883708355862
MU,2010,100
MU,2011,106.531353547117
MU,2012,110.635112090837
MU,2013,114.555241303775
MU,2014,118.241276047082
MX,1960,0.0128921674641895
MX,1961,0.0130995714576263
MX,1962,0.0132566332468088
MX,1963,0.0133353849405649
MX,1964,0.0136471533281346
MX,1965,0.0141340890345211
MX,1966,0.0147299523172876
MX,1967,0.0151743473890954
MX,1968,0.0155285092118133
MX,1969,0.0160513546398381
MX,1970,0.0168879073246777
MX,1971,0.0177767445528427
MX,1972,0.018665581779962
MX,1973,0.0209138171209914
MX,1974,0.0258808486872269
MX,1975,0.0298021893974128
MX,1976,0.0345077982496359
MX,1977,0.0445159311508155
MX,1978,0.0522888998474944
MX,1979,0.0617916155017142
MX,1980,0.0780826076297889
MX,1981,0.0998896190238305
MX,1982,0.158748943083764
MX,1983,0.320290752162837
MX,1984,0.530208834468337
MX,1985,0.836395831210073
MX,1986,1.55765238508045
MX,1987,3.61105373387935
MX,1988,7.73349386681929
MX,1989,9.28081134060628
MX,1990,11.7543930605915
MX,1991,14.4181162345685
MX,1992,16.6541562054664
MX,1993,18.2781913365771
MX,1994,19.5514095929204
MX,1995,26.3942612029591
MX,1996,35.4679901007867
MX,1997,42.7837895206318
MX,1998,49.598389390895
MX,1999,57.8245823882706
MX,2000,63.315037552931
MX,2001,67.3434570378002
MX,2002,70.7315666545501
MX,2003,73.9485358619132
MX,2004,77.4154524025726
MX,2005,80.5028276631082
MX,2006,83.4246481888371
MX,2007,86.7339785361081
MX,2008,91.1790790569437
MX,2009,96.0091604992871
MX,2010,100
MX,2011,103.407379616712
MX,2012,107.658982866409
MX,2013,111.756903434246
MX,2014,116.247985579977
MD,1994,11.4165430199772
MD,1995,14.8151731667535
MD,1996,18.2987388312543
MD,1997,20.4753970116992
MD,1998,22.0697108948906
MD,1999,30.7144423914544
MD,2000,40.2806555372736
MD,2001,44.1622361845097
MD,2002,46.4822127434063
MD,2003,51.8851012107023
MD,2004,58.3598814091271
MD,2005,65.2264644779876
MD,2006,73.6237559970249
MD,2007,82.5583677427547
MD,2008,93.2059831987101
MD,2009,93.151283625807
MD,2010,100
MD,2011,107.610607209239
MD,2012,112.603221392536
MD,2013,117.830026712083
MD,2014,123.826144416768
MN,1992,2.38174722353838
MN,1993,8.76841404740868
MN,1994,16.4477918882054
MN,1995,16.4549493259287
MN,1996,24.1706671916752
MN,1997,33.0065240611224
MN,1998,36.094958438738
MN,1999,38.8255209301872
MN,2000,43.3275492581599
MN,2001,46.0473755930241
MN,2002,46.4696644187004
MN,2003,48.8530911805683
MN,2004,52.8791498999397
MN,2005,59.6035626410054
MN,2006,62.6404634670131
MN,2007,68.3064475852771
MN,2008,85.4217649702843
MN,2009,90.7855965639514
MN,2010,100
MN,2011,109.484093292713
MN,2012,125.88972693333
MN,2013,136.722321545287
MN,2014,154.52992281655
ME,2005,82.2054794520548
ME,2006,84.6095890410959
ME,2007,88.2876712328767
ME,2008,96.0205479452052
ME,2009,99.3493150684929
ME,2010,100
ME,2011,103.450143112487
ME,2012,107.738407324783
ME,2013,110.11500096703
ME,2014,109.332618412118
MA,1960,9.94187732000646
MA,1961,10.1171650052279
MA,1962,10.6328094962607
MA,1963,11.2388489818236
MA,1964,11.6908239548517
MA,1965,12.0979944523461
MA,1966,11.975371677035
MA,1967,11.885762725842
MA,1968,11.9376415923366
MA,1969,12.2897890495873
MA,1970,12.4469977358397
MA,1971,12.9642143137038
MA,1972,13.4515612411598
MA,1973,14.0010055996948
MA,1974,16.4591373353851
MA,1975,17.7624194404582
MA,1976,19.2726074189386
MA,1977,21.7003779666879
MA,1978,23.808793796706
MA,1979,25.7923914095645
MA,1980,28.2190374688936
MA,1981,31.7443087366725
MA,1982,35.0862883883288
MA,1983,37.2644225017703
MA,1984,41.9029373277987
MA,1985,45.1414640427176
MA,1986,49.0839205227968
MA,1987,50.408567908292
MA,1988,51.6027746344142
MA,1989,53.2850093446578
MA,1990,56.8991151994194
MA,1991,61.4431729962742
MA,1992,64.9701626627514
MA,1993,68.3376402337593
MA,1994,71.8513372256136
MA,1995,76.251212525628
MA,1996,78.5286907775996
MA,1997,79.3439748211067
MA,1998,81.5284043507209
MA,1999,82.0866966848617
MA,2000,83.6419396156825
MA,2001,84.1603539259561
MA,2002,86.513157334121
MA,2003,87.5234006054234
MA,2004,88.8305136099595
MA,2005,89.7033992434971
MA,2006,92.6499421181292
MA,2007,94.5419328060507
MA,2008,98.046902022275
MA,2009,99.0222980607374
MA,2010,100
MA,2011,100.922360320059
MA,2012,102.212896134542
MA,2013,104.142166470665
MA,2014,104.595660294694
MZ,1985,0.248410105972638
MZ,1987,0.906696886800128
MZ,1988,1.36128738073006
MZ,1989,1.90778961386986
MZ,1990,2.80455009643108
MZ,1991,3.72817912293764
MZ,1992,5.42395359984946
MZ,1993,7.71286342161164
MZ,1994,12.5861111041762
MZ,1995,19.4372363584985
MZ,1996,28.8626147509259
MZ,1997,30.9895806713409
MZ,1998,31.4483380267245
MZ,1999,32.3476067063118
MZ,2000,36.4633900253501
MZ,2001,39.7633150930529
MZ,2002,46.4361493531784
MZ,2003,52.6708182073949
MZ,2004,59.3407852340493
MZ,2005,63.5941957597028
MZ,2006,72.0132175769144
MZ,2007,77.8913449500236
MZ,2008,85.9358003407015
MZ,2009,88.7301685035811
MZ,2010,100
MZ,2011,110.351132571185
MZ,2012,113.309486615068
MZ,2013,118.138003266349
MZ,2014,121.162039338209
MM,1960,0.155438056879804
MM,1961,0.155210475539646
MM,1962,0.152707080770602
MM,1963,0.148610616606799
MM,1964,0.147927872581774
MM,1965,0.174099726961626
MM,1966,0.218478088736159
MM,1967,0.220298739473351
MM,1968,0.225533110349321
MM,1969,0.215747112624681
MM,1970,0.207099021614484
MM,1971,0.21142306712072
MM,1972,0.227581342433498
MM,1973,0.284931840725033
MM,1974,0.356767891464736
MM,1975,0.469705132646411
MM,1976,0.574845816339881
MM,1977,0.568196648118068
MM,1978,0.533850830523238
MM,1979,0.564132424644633
MM,1980,0.567563213382387
MM,1981,0.569370588543358
MM,1982,0.599574220210167
MM,1983,0.633450663477823
MM,1984,0.664149656130871
MM,1985,0.709362086014605
MM,1986,0.775513377079485
MM,1987,0.967530489244365
MM,1988,1.12274949166682
MM,1989,1.42812080911483
MM,1990,1.67985245131483
MM,1991,2.22197507756224
MM,1992,2.7088811513616
MM,1993,3.57116155011332
MM,1994,4.43176813249285
MM,1995,5.54833936758894
MM,1996,6.45135360647177
MM,1997,8.36722709148926
MM,1998,12.6753073029494
MM,1999,15.0076960975733
MM,2000,14.9913128688885
MM,2001,18.1546755773626
MM,2002,28.5163679343749
MM,2003,38.9504264120604
MM,2004,40.7165219987298
MM,2005,44.5310974654808
MM,2006,53.4357527307125
MM,2007,72.1514098169118
MM,2008,91.4876537263591
MM,2009,92.834665896028
MM,2010,100
MM,2011,105.021460146208
MM,2012,106.562737479798
MM,2013,112.449560628927
MM,2014,118.605572145694
NA,2002,62.5734769644356
NA,2003,67.0388160897381
NA,2004,69.8119652966482
NA,2005,71.4050366952945
NA,2006,74.9475597356042
NA,2007,79.8550370677777
NA,2008,87.1175676638422
NA,2009,95.3516819062182
NA,2010,100
NA,2011,105.005595180732
NA,2012,112.064068950641
NA,2013,118.34069343054
NA,2014,124.672121316086
NP,1964,2.8731151579687
NP,1965,3.11652171980812
NP,1966,3.56495711652111
NP,1967,3.46484130701499
NP,1968,3.50572192923283
NP,1969,3.64796980855259
NP,1970,4.20382112587259
NP,1971,4.11976556081509
NP,1972,4.46537367818348
NP,1973,4.97575573202948
NP,1974,5.96127073176705
NP,1975,6.41349184801737
NP,1976,6.21382472805441
NP,1977,6.82892209381484
NP,1978,7.33058094227477
NP,1979,7.59194941795843
NP,1980,8.70678944101966
NP,1981,9.67714864981638
NP,1982,10.8092343934323
NP,1983,12.1471190687458
NP,1984,12.4927999559328
NP,1985,13.4988003204876
NP,1986,16.0634305832646
NP,1987,17.790302066244
NP,1988,19.3884055025387
NP,1989,21.1036758114514
NP,1990,22.8425554663276
NP,1991,26.3962752804842
NP,1992,30.9231107456576
NP,1993,33.2440121031988
NP,1994,36.0196499938631
NP,1995,38.7654169294169
NP,1996,42.3397692589589
NP,1997,44.0375891817246
NP,1998,48.9893817091722
NP,1999,52.6396357070573
NP,2000,53.9444776339031
NP,2001,55.3946690412077
NP,2002,57.0727948610499
NP,2003,60.3299445822396
NP,2004,62.0444077721965
NP,2005,66.2859698837661
NP,2006,70.8731815926999
NP,2007,74.9454910420727
NP,2008,82.348903475883
NP,2009,91.4712227311005
NP,2010,100
NP,2011,109.271714176944
NP,2012,119.602459536472
NP,2013,130.417728966464
NP,2014,141.331056839287
NL,1960,16.4616612955813
NL,1961,16.6769204591161
NL,1962,17.0581612254615
NL,1963,17.6284469995974
NL,1964,18.6492900430906
NL,1965,19.7299973390362
NL,1966,20.8737196377886
NL,1967,21.6015429186582
NL,1968,22.3955319525948
NL,1969,24.0591280232755
NL,1970,24.9444888110048
NL,1971,26.8097328904533
NL,1972,28.8986802292614
NL,1973,31.2144815778782
NL,1974,34.2139957053934
NL,1975,37.7081776041111
NL,1976,41.1235907492571
NL,1977,43.7859746125872
NL,1978,45.5724499385901
NL,1979,47.4912567702228
NL,1980,50.59789640239
NL,1981,54.007008047394
NL,1982,57.1861230501853
NL,1983,58.7672478855597
NL,1984,60.7109773499178
NL,1985,62.064420209233
NL,1986,62.1824775304946
NL,1987,61.7475264011281
NL,1988,62.2031894890358
NL,1989,62.8763281416267
NL,1990,64.4193690529505
NL,1991,66.4378426166094
NL,1992,68.5529452338484
NL,1993,70.3244778828045
NL,1994,72.2946369196737
NL,1995,73.6850216350664
NL,1996,75.1710029047071
NL,1997,76.8068526095514
NL,1998,78.3318237186497
NL,1999,80.0496611175316
NL,2000,81.9041446731426
NL,2001,85.3132710747418
NL,2002,88.1172502108258
NL,2003,89.9787612830686
NL,2004,91.0930130867979
NL,2005,92.6179841958962
NL,2006,93.6994409220105
NL,2007,95.2119186682075
NL,2008,97.5794109379395
NL,2009,98.7405128525477
NL,2010,100
NL,2011,102.340943873568
NL,2012,104.852890651842
NL,2013,107.474154355499
NL,2014,108.504856794828
NZ,1960,4.9975739991402
NZ,1961,5.08904373955707
NZ,1962,5.22624835018239
NZ,1963,5.32603352154625
NZ,1964,5.50897300238
NZ,1965,5.69607019868725
NZ,1966,5.85406338668003
NZ,1967,6.21162691740054
NZ,1968,6.47772070770418
NZ,1969,6.79370708368975
NZ,1970,7.24960001219529
NZ,1971,7.99652849830026
NZ,1972,8.53841779214112
NZ,1973,9.24140930847521
